OBJECTID,ORIG_FID,Id,X_axis,RASTERVALU,Latitude,Longitude,Distance,Elevation
200,0,0,200,6.9937601,3273879.995816387236118,476481.173459569923580,3,6.993760108947754
201,0,0,201,6.9888611,3273880.740170367062092,476484.079649025574327,3,6.988861083984375
202,0,0,202,7.0618358,3273881.484524350613356,476486.985838480293751,3,7.061835765838623
203,0,0,203,7.0032091,3273882.228878330439329,476489.892027935944498,3,7.003209114074707
204,0,0,204,6.9987636,3273882.973232315853238,476492.798217388801277,3,6.998763561248779
205,0,0,205,6.9761996,3273883.717586299404502,476495.704406844452024,3,6.976199626922607
206,0,0,206,6.9761996,3273884.461940279230475,476498.610596299171448,3,6.976199626922607
207,0,0,207,6.9626780,3273885.206294260919094,476501.516785754822195,3,6.962677955627441
208,0,0,208,7.0675254,3273885.950648244470358,476504.422975209541619,3,7.067525386810303
209,0,0,209,7.0703769,3273886.695002229884267,476507.329164665192366,3,7.070376873016357
210,0,0,210,7.0783181,3273887.439356209710240,476510.235354119911790,3,7.078318119049072
211,0,0,211,7.0759883,3273888.183710193261504,476513.141543575562537,3,7.075988292694092
212,0,0,212,7.0266323,3273888.928064178675413,476516.047733031213284,3,7.026632308959961
213,0,0,213,7.0331464,3273889.672418158501387,476518.953922484070063,3,7.033146381378174
214,0,0,214,7.0257936,3273890.416772142052650,476521.860111938789487,3,7.025793552398682
215,0,0,215,7.0217581,3273891.161126121878624,476524.766301394440234,3,7.021758079528809
216,0,0,216,7.1529088,3273891.905480107292533,476527.672490850090981,3,7.152908802032471
217,0,0,217,7.1326499,3273892.649834090843797,476530.578680304810405,3,7.132649898529053
218,0,0,218,7.0862532,3273893.394188072532415,476533.484869760461152,3,7.086253166198730
219,0,0,219,7.0991197,3273894.138542056083679,476536.391059215180576,3,7.099119663238525
220,0,0,220,7.0734215,3273895.003161178901792,476539.256459081545472,3,7.073421478271484
221,0,0,221,7.1126070,3273896.180364489555359,476542.015841686166823,3,7.112607002258301
222,0,0,222,7.1021304,3273897.357567802071571,476544.775224291719496,3,7.102130413055420
223,0,0,223,7.1033316,3273898.534771112725139,476547.534606896340847,3,7.103331565856934
224,0,0,224,7.0830550,3273899.711974425241351,476550.293989501893520,3,7.083055019378662
225,0,0,225,7.0830550,3273900.889177735894918,476553.053372108377516,3,7.083055019378662
226,0,0,226,7.0838022,3273902.066381046548486,476555.812754713930190,3,7.083802223205566
227,0,0,227,7.0826488,3273903.243584353476763,476558.572137321345508,3,7.082648754119873
228,0,0,228,7.1463280,3273904.420787665992975,476561.331519925966859,3,7.146327972412109
229,0,0,229,7.1759534,3273905.597990982234478,476564.090902531519532,3,7.175953388214111
230,0,0,230,7.2070751,3273906.775194289162755,476566.850285136140883,3,7.207075119018555
231,0,0,231,7.2718167,3273907.952397599816322,476569.609667741693556,3,7.271816730499268
232,0,0,232,7.2718167,3273909.129600912332535,476572.369050349108875,3,7.271816730499268
233,0,0,233,7.2962046,3273910.306804222986102,476575.128432953730226,3,7.296204566955566
234,0,0,234,7.2630057,3273911.484007533639669,476577.887815558351576,3,7.263005733489990
235,0,0,235,7.3220763,3273912.661210846155882,476580.647198165766895,3,7.322076320648193
236,0,0,236,7.2962179,3273913.838414156809449,476583.406580771319568,3,7.296217918395996
237,0,0,237,7.3820949,3273915.015617469325662,476586.165963375940919,3,7.382094860076904
238,0,0,238,7.5637269,3273916.192820776253939,476588.925345981493592,3,7.563726902008057
239,0,0,239,7.5637269,3273917.370024090632796,476591.684728588908911,3,7.563726902008057
240,0,0,240,7.5577335,3273918.547227397561073,476594.444111193530262,3,7.557733535766602
241,0,0,241,7.6168227,3273919.724430710077286,476597.203493799082935,3,7.616822719573975
242,0,0,242,7.5601063,3273920.901634026318789,476599.962876405566931,3,7.560106277465820
243,0,0,243,7.6322584,3273922.078837333247066,476602.722259011119604,3,7.632258415222168
244,0,0,244,7.6573067,3273923.256040643900633,476605.481641615740955,3,7.657306671142578
245,0,0,245,7.6628413,3273924.433243954554200,476608.241024221293628,3,7.662841320037842
246,0,0,246,7.6462722,3273925.610447267070413,476611.000406828708947,3,7.646272182464600
247,0,0,247,7.6462722,3273926.787650577723980,476613.759789433330297,3,7.646272182464600
248,0,0,248,7.7205210,3273927.964853890240192,476616.519172038882971,3,7.720520973205566
249,0,0,249,7.9893484,3273929.142057200893760,476619.278554646298289,3,7.989348411560059
250,0,0,250,8.0117559,3273930.319260511547327,476622.037937250919640,3,8.011755943298340
251,0,0,251,7.6497211,3273931.496463820338249,476624.797319856472313,3,7.649721145629883
252,0,0,252,7.5603623,3273932.673667134717107,476627.556702461093664,3,7.560362339019775
253,0,0,253,7.4860516,3273933.850870441645384,476630.316085065715015,3,7.486051559448242
254,0,0,254,7.4860516,3273935.028073754161596,476633.075467673130333,3,7.486051559448242
255,0,0,255,7.4508319,3273936.205277064815164,476635.834850278683007,3,7.450831890106201
256,0,0,256,7.4511461,3273937.382480377331376,476638.594232886098325,3,7.451146125793457
257,0,0,257,7.3762527,3273938.559683687984943,476641.353615490719676,3,7.376252651214600
258,0,0,258,7.3705497,3273939.736886998638511,476644.112998096272349,3,7.370549678802490
259,0,0,259,7.6330481,3273940.914090311154723,476646.872380700893700,3,7.633048057556152
260,0,0,260,7.7943144,3273942.091293621808290,476649.631763306446373,3,7.794314384460449
261,0,0,261,7.8471498,3273943.268496934324503,476652.391145912930369,3,7.847149848937988
262,0,0,262,7.7598243,3273944.445700244978070,476655.150528518483043,3,7.759824275970459
263,0,0,263,7.7617173,3273945.622903555631638,476657.909911125898361,3,7.761717319488525
264,0,0,264,7.9234848,3273946.800106862559915,476660.669293730519712,3,7.923484802246094
265,0,0,265,7.9119477,3273947.977310175076127,476663.428676336072385,3,7.911947727203369
266,0,0,266,7.7313023,3273949.154513485729694,476666.188058940693736,3,7.731302261352539
267,0,0,267,7.8131766,3273950.331716798245907,476668.947441546246409,3,7.813176631927490
268,0,0,268,7.7818136,3273951.508920108899474,476671.706824153661728,3,7.781813621520996
269,0,0,269,7.7309442,3273952.686123419553041,476674.466206758283079,3,7.730944156646729
270,0,0,270,7.7493329,3273953.863326732069254,476677.225589362904429,3,7.749332904815674
271,0,0,271,7.7417564,3273955.040530042722821,476679.984971970319748,3,7.741756439208984
272,0,0,272,7.7390208,3273956.217733355239034,476682.744354575872421,3,7.739020824432373
273,0,0,273,7.8587523,3273957.394936665892601,476685.503737180493772,3,7.858752250671387
274,0,0,274,7.7903590,3273958.572139978408813,476688.263119786046445,3,7.790359020233154
275,0,0,275,7.7981601,3273959.749343285337090,476691.022502393461764,3,7.798160076141357
276,0,0,276,7.7981601,3273960.926546595990658,476693.781884998083115,3,7.798160076141357
277,0,0,277,7.5986891,3273962.103749912232161,476696.541267603635788,3,7.598689079284668
278,0,0,278,7.7926321,3273963.280953219160438,476699.300650210119784,3,7.792632102966309
279,0,0,279,8.4913588,3273964.458156529814005,476702.060032815672457,3,8.491358757019043
280,0,0,280,9.0005922,3273965.635359842330217,476704.819415420293808,3,9.000592231750488
281,0,0,281,9.1479931,3273966.812563152983785,476707.578798025846481,3,9.147993087768555
282,0,0,282,8.9995728,3273967.989766463637352,476710.338180633261800,3,8.999572753906250
283,0,0,283,8.9906254,3273969.166969776153564,476713.097563237883151,3,8.990625381469727
284,0,0,284,8.9281683,3273970.344173086807132,476715.856945843435824,3,8.928168296813965
285,0,0,285,9.0676079,3273971.521376399323344,476718.616328448057175,3,9.067607879638672
286,0,0,286,9.0351391,3273972.698579706251621,476721.375711055472493,3,9.035139083862305
287,0,0,287,8.8707819,3273973.875783020630479,476724.135093661025167,3,8.870781898498535
288,0,0,288,8.8091440,3273975.052986327558756,476726.894476265646517,3,8.809144020080566
289,0,0,289,8.8892365,3273976.230189640074968,476729.653858870267868,3,8.889236450195312
290,0,0,290,8.8892365,3273977.407392950728536,476732.413241477683187,3,8.889236450195312
291,0,0,291,8.7480440,3273978.584596263244748,476735.172624083235860,3,8.748044013977051
292,0,0,292,8.1078529,3273979.761799573898315,476737.932006687857211,3,8.107852935791016
293,0,0,293,7.6315279,3273980.939002884551883,476740.691389295272529,3,7.631527900695801
294,0,0,294,7.5241351,3273982.116206197068095,476743.450771900825202,3,7.524135112762451
295,0,0,295,7.7652144,3273983.293409507721663,476746.210154505446553,3,7.765214443206787
296,0,0,296,8.0175467,3273984.470612820237875,476748.969537110999227,3,8.017546653747559
297,0,0,297,7.7133102,3273985.647816130891442,476751.728919717483222,3,7.713310241699219
298,0,0,298,7.7133102,3273986.825019443407655,476754.488302323035896,3,7.713310241699219
299,0,0,299,7.9678054,3273988.002222750335932,476757.247684927657247,3,7.967805385589600
300,0,0,300,7.9366832,3273989.163354452699423,476760.012678338214755,3,7.936683177947998
301,0,0,301,7.7764091,3273989.959290565922856,476762.905166141688824,3,7.776409149169922
302,0,0,302,7.7173028,3273990.755226675421000,476765.797653947025537,3,7.717302799224854
303,0,0,303,7.7146764,3273991.551162792369723,476768.690141753293574,3,7.714676380157471
304,0,0,304,7.7366638,3273992.347098903730512,476771.582629558630288,3,7.736663818359375
305,0,0,305,7.7952070,3273993.143035016953945,476774.475117364898324,3,7.795207023620605
306,0,0,306,7.7903409,3273993.938971130177379,476777.367605168372393,3,7.790340900421143
307,0,0,307,7.7091885,3273994.734907243400812,476780.260092973709106,3,7.709188461303711
308,0,0,308,7.5626898,3273995.530843354761600,476783.152580779977143,3,7.562689781188965
309,0,0,309,7.3502836,3273996.326779467985034,476786.045068585313857,3,7.350283622741699
310,0,0,310,7.1508212,3273997.122715581208467,476788.937556391581893,3,7.150821208953857
311,0,0,311,7.1548615,3273997.918651694431901,476791.830044195055962,3,7.154861450195312
312,0,0,312,7.1059093,3273998.714587805792689,476794.722532000392675,3,7.105909347534180
313,0,0,313,7.1017599,3273999.510523919016123,476797.615019806660712,3,7.101759910583496
314,0,0,314,7.0832615,3274000.306460032239556,476800.507507611997426,3,7.083261489868164
315,0,0,315,7.2005939,3274001.102396145462990,476803.399995418265462,3,7.200593948364258
316,0,0,316,7.1732597,3274001.898332256823778,476806.292483221739531,3,7.173259735107422
317,0,0,317,7.1732597,3274002.694268370047212,476809.184971027076244,3,7.173259735107422
318,0,0,318,7.2262602,3274003.490204483270645,476812.077458833344281,3,7.226260185241699
319,0,0,319,7.1905675,3274004.286140596494079,476814.969946638680995,3,7.190567493438721
